위치좌표 X축값 ,위치좌표 Y축값 ,구분,장소명
126.645464,33.553404,관광/숙박,왜포(고포)연대
126.656901,33.524432,관광/숙박,함덕연대
126.825599,33.549849,관광/숙박,좌가연대
126.912567,33.501564,관광/숙박,종달연대
126.313257,33.465592,관광/숙박,애월연대
126.29316,33.443111,관광/숙박,귀덕연대
126.181771,33.35746,관광/숙박,두모연대
126.568648,33.444423,관광/숙박,무환자나무
126.522088,33.511007,관광/숙박,녹나무
126.479971,33.341125,관광/숙박,존자암지
126.503165,33.502991,관광/숙박,용담동선사무덤유적
126.307121,33.446127,관광/숙박,곽지패총
126.5398,33.48636,관광/숙박,문경공고조기묘
126.700334,33.547397,관광/숙박,북촌리선사주거지유적
126.226004,33.40873,관광/숙박,비양도의비양나무자생지
126.559447,33.524081,관광/숙박,환해장성
126.576021,33.527639,관광/숙박,삼양환해장성
126.90557,33.392051,관광/숙박,온평환해장성제3지점
126.558487,33.42385,관광/숙박,관음사목조관음보살좌상
126.55895,33.421676,관광/숙박,관음사의왕벚나무자생지
126.381079,33.372153,레져/스포츠,엘리시안제주CC클럽하우스
126.479118,33.487517,문화/종교/예술,노형중앙교회
126.901608,33.390618,관광/숙박,온평환해장성제4지점
126.564691,33.242954,관광/숙박,서귀진지
126.351604,33.456202,관광/숙박,문시행가옥
126.352629,33.457627,관광/숙박,오경호가옥
126.616954,33.535147,관광/숙박,조규창가옥
126.837939,33.352704,관광/숙박,송종선가옥
126.531987,33.515515,관광/숙박,건입동미륵동자복
126.532375,33.506391,관광/숙박,상여
126.565097,33.523014,관광/숙박,김석륜가옥
126.63654,33.536606,관광/숙박,황인관가옥
126.649851,33.547821,관광/숙박,신흥리방사탑2호
126.281128,33.241924,관광/숙박,인성리방사탑1호
126.279578,33.243124,관광/숙박,인성리방사탑2호
126.454457,33.494591,관광/숙박,골왓마을방사탑2호
126.483404,33.510148,관광/숙박,몰래물마을방사탑1호
126.483554,33.50994,관광/숙박,몰래물마을방사탑2호
126.454395,33.494049,관광/숙박,골왓마을방사탑1호
126.454532,33.494274,관광/숙박,골왓마을방사탑3호
126.455557,33.494608,관광/숙박,골왓마을방사탑4호
126.455307,33.492699,관광/숙박,골왓마을방사탑5호
126.165661,33.323572,관광/숙박,용수마을방사탑1호
126.650764,33.548163,관광/숙박,신흥리방사탑1호
126.230682,33.236516,관광/숙박,서림연대
126.916542,33.471201,관광/숙박,오소포연대
126.752597,33.330297,관광/숙박,동백나무군락
126.676005,33.273361,관광/숙박,위미동백나무군락
126.919642,33.465335,관광/숙박,식산봉의황근자생지및상록활엽수림
126.76892,33.35497,관광/숙박,가시리설오름청주한씨방묘
126.274841,33.250132,관광/숙박,대정골돌하르방
126.699453,33.272628,관광/숙박,선광사소장목판본류등불경전적일괄
126.293314,33.249724,관광/숙박,돌하르방
126.89317,33.450561,관광/숙박,수산본향당
126.434077,33.234419,관광/숙박,제주연안연산호군락지
126.720635,33.454491,관광/숙박,제주선흘리거문오름
126.383189,33.455211,관광/숙박,제주수산리의곰솔
126.229916,33.408988,관광/숙박,비양도용암기종
126.746181,33.540957,관광/숙박,김녕리묘산봉광산김씨방묘
126.635734,33.275101,관광/숙박,신례리지석묘1호
126.643983,33.268177,관광/숙박,신례리지석묘2호
126.5884,33.298473,관광/숙박,제주도의한란자생지
126.562124,33.456022,관광/숙박,제주도내왓당무신도
126.215918,33.37795,관광/숙박,월령선인장군락지
126.566022,33.524264,관광/숙박,화북진지
126.543512,33.505191,관광/숙박,천여부수반수기앙이
126.531613,33.499767,관광/숙박,탐라순력도
126.597919,33.529023,관광/숙박,불탑사오층석탑
126.408312,33.452953,관광/숙박,제주항파두리항몽유적
126.598988,33.230206,관광/숙박,삼도파초일엽자생지
126.597185,33.365516,관광/숙박,신예리왕벚나무자생지
126.623894,33.431467,관광/숙박,봉개동의왕벚나무자생지
126.553962,33.447639,관광/숙박,제주시곰솔(흑송)
126.801554,33.387725,관광/숙박,성읍리느티나무및팽나무
126.544705,33.253927,관광/숙박,서귀포담팔수나무자생지
126.558366,33.239829,관광/숙박,서귀포층의패류화석
126.694463,33.432152,관광/숙박,제주산굼부리분화구
126.257764,33.369085,관광/숙박,제주도용암동굴지대(소천굴황금굴협재굴)
126.801867,33.38685,관광/숙박,성읍조일훈가옥
126.808589,33.487314,관광/숙박,구좌읍의비자림지대
126.363079,33.416415,관광/숙박,납읍난대림지대
126.31375,33.24225,관광/숙박,산방산암벽식물지대
126.559354,33.245712,관광/숙박,천지연난대림지대
126.426452,33.268707,관광/숙박,천제연난대림지대
126.941753,33.458394,관광/숙박,성산일출봉천연보호구역
126.513608,33.217606,관광/숙박,문섬및범섬천연보호구역
126.160899,33.311348,관광/숙박,차귀도천연보호구역
126.803367,33.387117,관광/숙박,성읍한봉일가옥
126.801942,33.386283,관광/숙박,성읍고상은가옥
126.636428,33.540114,관광/숙박,연북정
126.620592,33.536456,관광/숙박,신촌향사
126.529363,33.504674,관광/숙박,급제선생안
126.528988,33.504291,관광/숙박,홍화각기
126.531413,33.506432,관광/숙박,제주3읍도총지도
126.498353,33.488701,관광/숙박,탐라지도및지도병서
126.479883,33.341017,관광/숙박,존자암지세존사리탑
126.525675,33.510374,관광/숙박,오현단
126.525713,33.510157,관광/숙박,제주성지
126.495803,33.50629,관광/숙박,용담지석묘3호
126.495778,33.50634,관광/숙박,용담지석묘4호
126.509152,33.504849,관광/숙박,용담지석묘5호
126.510127,33.501599,관광/숙박,용담지석묘6호
126.510727,33.494125,관광/숙박,오라지석묘1호
126.58682,33.517432,관광/숙박,도련지석묘1호
126.438771,33.476918,관광/숙박,외도지석묘1호
126.438521,33.476609,관광/숙박,외도지석묘2호
126.437709,33.476284,관광/숙박,외도지석묘3호
126.437734,33.476676,관광/숙박,외도지석묘4호
126.437384,33.476759,관광/숙박,외도지석묘5호
126.441584,33.472485,관광/숙박,광령지석묘1호
126.441859,33.473426,관광/숙박,광령지석묘2호
126.438309,33.475701,관광/숙박,광령지석묘3호
126.437184,33.475109,관광/숙박,광령지석묘4호
126.436222,33.475434,관광/숙박,광령리지석묘5호
126.441071,33.47216,관광/숙박,광령지석묘6호
126.367408,33.241526,관광/숙박,창천지석묘1호
126.717609,33.516876,관광/숙박,동백동산
126.42094,33.256242,관광/숙박,천제연담팔수나무
126.582346,33.5091,관광/숙박,도련귤나무
126.582171,33.508825,관광/숙박,당유자나무시도기념물20-1호
126.582183,33.509008,관광/숙박,병귤나무시도기념물20-3호
126.582371,33.508825,관광/숙박,산귤나무
126.582396,33.50905,관광/숙박,당유자나무시도기념물20-6호
126.582183,33.509,관광/숙박,진귤나무
126.708309,33.521225,관광/숙박,선흘리백서향및변산일엽군락
126.565772,33.524514,관광/숙박,해신사
126.896196,33.395709,관광/숙박,말등포연대
126.546024,33.517415,관광/숙박,보림사목조관음보살좌상
126.531613,33.499742,관광/숙박,제주속오군적부
126.47756,33.259659,관광/숙박,도순동녹나무자생지군락
126.481717,33.486251,관광/숙박,제주아이비호텔
126.480592,33.486875,레져/스포츠,대보볼링장
126.430059,33.485741,공원/산/동.식물원,72호어린이공원
126.430109,33.490558,공원/산/동.식물원,72호어린이공원
126.427884,33.491657,공원/산/동.식물원,71번어린이공원
126.818854,33.328723,관광/숙박,제주농원
126.722663,33.311224,관광/숙박,아침의새소리
126.678018,33.270811,공원/산/동.식물원,세천동체육공원
126.705665,33.276077,관광/숙박,제주도통나무펜션
126.815529,33.330506,관광/숙박,제주허브동산매표소
126.796356,33.32664,레져/스포츠,표선테니스장
126.705303,33.278102,레져/스포츠,남원생활체육관
126.817604,33.322382,관광/숙박,매오름농원
126.473618,33.490867,레져/스포츠,헬스라이프클럽
126.390313,33.468676,문화/종교/예술,수산교회
126.379064,33.476592,문화/종교/예술,평강전원교회
126.489517,33.486609,관광/숙박,파멜라호텔
126.472943,33.476751,문화/종교/예술,신제주제일교회
126.486718,33.452496,문화/종교/예술,왕국회관
126.488405,33.465436,문화/종교/예술,AG제주에바다농아교회
126.488955,33.468178,문화/종교/예술,선림사
126.485642,33.489234,관광/숙박,뉴맨하탄호텔
126.486592,33.489309,관광/숙박,국제호텔
126.457057,33.486292,레져/스포츠,이호운동장잔디구장
126.452407,33.496999,관광/숙박,이호해변가든민박
126.45192,33.496907,관광/숙박,하얀집
126.449645,33.497099,관광/숙박,이호비치
126.448907,33.497549,관광/숙박,블루오션비치
126.440446,33.495907,관광/숙박,내도바당펜션
126.439558,33.494724,관광/숙박,몽돌바당
126.441946,33.494791,관광/숙박,블루베이휴양펜션
126.441496,33.495832,관광/숙박,삼다도펜션
126.441571,33.496174,관광/숙박,내파도리펜션
126.443408,33.494457,관광/숙박,아델리아빌
126.435621,33.494532,관광/숙박,노인과바다펜션
126.48123,33.484342,관광/숙박,대유모텔
126.483905,33.476743,관광/숙박,원앙마을부영아파트관리사무소
126.433371,33.491324,관광/숙박,수정사지
126.496154,33.489992,관광/숙박,관광정보센터
126.431448,33.43983,문화/종교/예술,천지암
126.409062,33.452703,관광/숙박,문화관광해설사안내소
126.401338,33.449595,문화/종교/예술,제주교회
126.411512,33.455436,관광/숙박,항파두성
126.40695,33.442038,관광/숙박,유수마을농원민박
126.408,33.438155,관광/숙박,폴라리스인제주
126.416187,33.441779,문화/종교/예술,반석기도원
126.446696,33.47231,문화/종교/예술,흥룡사
126.391263,33.459819,관광/숙박,오렌지펜션
126.405324,33.465243,관광/숙박,파크빌리지
126.416561,33.475567,관광/숙박,아뜨네제주통나무펜션
126.461857,33.470119,공원/산/동.식물원,월산체육공원
126.454045,33.457587,관광/숙박,돌과바람휴양펜션
126.426172,33.488791,문화/종교/예술,영신교회
126.427885,33.475459,관광/숙박,김상언독립투쟁비
126.41595,33.421873,관광/숙박,건승원
126.430686,33.427406,레져/스포츠,원불교제주국제훈련원
126.400726,33.434197,관광/숙박,아름다운펜션
126.398164,33.41694,레져/스포츠,뉴코리아리조트&유스호스텔
126.395026,33.423339,관광/숙박,산초울펜션가든
126.396489,33.424256,관광/숙박,로그캐빈
126.394764,33.426173,관광/숙박,스페니쉬힐
126.395026,33.428981,문화/종교/예술,현포토갤러리
126.390539,33.427372,관광/숙박,유수암산장
126.400375,33.445637,관광/숙박,그리미별장
126.388214,33.447528,문화/종교/예술,제주창성교회
126.375716,33.419256,관광/숙박,로그맨하우스
126.471368,33.481034,문화/종교/예술,제주새에덴교회
126.469656,33.483684,레져/스포츠,뉴타운골프클럽
126.480308,33.338992,관광/숙박,한라산영실버섯
126.436234,33.487716,레져/스포츠,외도운동장
126.434009,33.490691,공원/산/동.식물원,77호어린이공원
126.432384,33.488408,공원/산/동.식물원,78호어린이공원
126.485342,33.492692,문화/종교/예술,제주삼다교회
126.486604,33.4919,공원/산/동.식물원,어린이공원
126.488904,33.492633,공원/산/동.식물원,어린이공원
126.460631,33.500565,관광/숙박,트리빌
126.463456,33.499449,관광/숙박,이호리조트
126.462869,33.495383,문화/종교/예술,제주예수중심교회
126.460194,33.498116,관광/숙박,별마로펜션
126.460306,33.499215,관광/숙박,플로라펜션
126.492042,33.481051,관광/숙박,제주골프호텔
126.493542,33.477502,레져/스포츠,한솔골프아카데미
126.465118,33.506156,관광/숙박,노을빌리지
126.463906,33.505215,관광/숙박,오션파크
126.463781,33.504757,관광/숙박,블루비치펜션
126.463769,33.504307,관광/숙박,씨포트펜션
126.464581,33.504498,관광/숙박,제주세관오름관
126.464056,33.504515,관광/숙박,이어도펜션
126.475942,33.507465,관광/숙박,하와이펜션
126.48548,33.486417,관광/숙박,호텔샤르망
126.483192,33.4908,공원/산/동.식물원,어린이공원
126.48283,33.491742,문화/종교/예술,중부교회
126.471718,33.483609,공원/산/동.식물원,92호어린이공원
126.473168,33.484817,공원/산/동.식물원,어린이공원
126.47558,33.48725,공원/산/동.식물원,53호어린이공원
126.454333,33.452379,관광/숙박,상정헌
126.459945,33.449396,문화/종교/예술,정광사
126.476618,33.485442,공원/산/동.식물원,어린이공원
126.474881,33.483959,문화/종교/예술,등대교회
126.470993,33.484334,공원/산/동.식물원,91호어린이공원
126.466493,33.503998,관광/숙박,탐라캐슬
126.468768,33.506048,문화/종교/예술,관음정사
126.470843,33.508265,관광/숙박,해변의집
126.471155,33.508098,관광/숙박,미래하우스
126.470943,33.50859,관광/숙박,해뜨는집
126.47673,33.509181,관광/숙박,팡라오게스트하우스
126.47773,33.508965,관광/숙박,바이킹펜션
126.432409,33.481942,문화/종교/예술,광제사
126.43346,33.456311,관광/숙박,렛츠고제주미라지펜션
126.427598,33.454795,관광/숙박,바다풍경별장
126.425811,33.444221,레져/스포츠,광령2리운동장
126.430523,33.446662,관광/숙박,마리엔느펜션
126.484142,33.511714,관광/숙박,신흥노을바다펜션
126.496353,33.518106,관광/숙박,용두암캐빈
126.496103,33.518531,관광/숙박,사랑터울
126.492941,33.519447,관광/숙박,펜션베네치아
126.492166,33.518889,관광/숙박,지중해펜션
126.491878,33.519122,관광/숙박,신혼하우스
126.491166,33.518622,관광/숙박,골든비치
126.489153,33.517822,관광/숙박,아림펜션
126.488691,33.518214,관광/숙박,제주비치하우스
126.472405,33.504682,관광/숙박,파스텔펜션
126.43806,33.443196,관광/숙박,매직우드펜션
126.435372,33.454237,문화/종교/예술,보문사
126.434123,33.430781,관광/숙박,UTS제주골프빌리지
126.431773,33.430631,관광/숙박,제주하늘이네펜션
126.432585,33.43513,레져/스포츠,청아대리조트
126.432073,33.435089,레져/스포츠,할렐루야제주연수원
126.489667,33.483284,레져/스포츠,마스터즈골프연습장
126.488929,33.483093,공원/산/동.식물원,어린이공원
126.417248,33.486958,문화/종교/예술,제주한빛교회
126.487742,33.489734,레져/스포츠,현대볼링센타
126.482967,33.482284,레져/스포츠,퍼펙트골프연습장
126.420023,33.490224,관광/숙박,명진리조트
126.42246,33.490549,관광/숙박,캐리비안빌
126.424447,33.493774,관광/숙박,샤토비치펜션
126.42586,33.494774,관광/숙박,바다성
126.423885,33.492241,관광/숙박,현웅민박
126.419185,33.488708,관광/숙박,여울민박
126.410161,33.488133,문화/종교/예술,해안사
